"id","name","pitches","rv_tot","pct_tot","rv_11","pct_11","rv_12","pct_12","rv_13","pct_13","rv_14","pct_14","rv_16","pct_16","rv_17","pct_17","rv_18","pct_18","rv_19","pct_19"
669224,"Wells, Austin",7809,6.386376453311994,0.4965108164689463,-1,0.178743961352657,-3,0.5979381443298969,-1,0.24083769633507854,2,0.5688259109311741,-1,0.5941780821917808,2,0.33678756476683935,6,0.6160877513711152,1,0.29770992366412213
605170,"Caratini, Victor",5369,2.6078718141944663,0.4987418218419728,0,0.2222222222222222,0,0.6058631921824105,1,0.2824427480916031,0,0.4986149584487535,5,0.6984126984126984,-1,0.30303030303030304,-1,0.5777126099706745,0,0.2964824120603015
608348,"Kelly, Carson",6947,1.2425531847130142,0.4679289026275116,0,0.2205128205128205,1,0.6046511627906976,0,0.2708333333333333,0,0.5098039215686274,0,0.5783664459161147,0,0.23222748815165878,1,0.5789473684210527,0,0.26785714285714285
669134,"Campusano, Luis",3764,-4.072180234850331,0.46211552888222057,1,0.23809523809523808,-1,0.5958549222797928,0,0.25,-2,0.5088495575221239,1,0.6270096463022508,-1,0.16363636363636364,-2,0.49065420560747663,0,0.21379310344827587
676439,"Feduccia, Hunter",4885,3.284108878241059,0.47003848268279275,1,0.2014388489208633,1,0.6278195488721805,0,0.2125984251968504,2,0.5963302752293578,-1,0.5664739884393064,1,0.3203125,0,0.5043988269794721,0,0.2
696100,"Goodman, Hunter",6859,-0.12221255677472431,0.4730223123732252,1,0.22666666666666666,3,0.6676300578034682,0,0.24193548387096775,-3,0.4954337899543379,2,0.6418918918918919,-1,0.24675324675324675,-2,0.5192307692307693,0,0.2669172932330827
668670,"Rogers, Jake",3599,-0.22605862870677582,0.4732937685459941,0,0.16326530612244897,2,0.6779661016949152,0,0.29850746268656714,-1,0.4686192468619247,-1,0.6192468619246861,0,0.26881720430107525,0,0.5521885521885522,-1,0.2391304347826087
661388,"Contreras, William",8769,-5.109859281770768,0.47697468740469656,-1,0.19298245614035087,-1,0.5796019900497512,-1,0.23699421965317918,-2,0.5322033898305085,0,0.5920852359208524,-1,0.27235772357723576,1,0.6012176560121766,-1,0.24846625766871167
682626,"Alvarez, Francisco",6019,2.3381295333668493,0.47425602267359473,1,0.1935483870967742,0,0.5684931506849316,0,0.2248062015503876,1,0.5418994413407822,-1,0.5825242718446602,1,0.33093525179856115,1,0.573170731707317,0,0.3036649214659686
680779,"Davis, Henry",6333,-0.16016263391253743,0.4844961240310077,-1,0.17727272727272728,1,0.6153846153846154,0,0.25252525252525254,0,0.5445134575569358,1,0.6455026455026455,-1,0.25170068027210885,0,0.6,1,0.23275862068965517
657136,"Wong, Connor",4295,-7.6626681715300595,0.4248798076923077,-1,0.18018018018018017,-3,0.4834123222748815,-2,0.10344827586206896,-2,0.5015873015873016,0,0.5964285714285714,0,0.2846153846153846,0,0.5205882352941177,0,0.2111801242236025
624431,"Trevino, Jose",3404,1.378168603630182,0.4693708609271523,-1,0.18333333333333332,0,0.5486111111111112,0,0.27848101265822783,0,0.5257142857142857,1,0.6081632653061224,0,0.26262626262626265,1,0.5471698113207547,1,0.3049645390070922
660688,"Ruiz, Keibert",6754,2.8993812317888663,0.4944830404577033,-1,0.14534883720930233,-1,0.630718954248366,0,0.2764227642276423,-1,0.5265588914549654,3,0.6652892561983471,0,0.28484848484848485,2,0.5725806451612904,2,0.2873134328358209
700337,"Quero, Edgar",3977,-3.9530702201238386,0.4644772117962466,0,0.19047619047619047,0,0.6323529411764706,1,0.29591836734693877,-3,0.4024390243902439,-1,0.5857142857142857,-1,0.22522522522522523,0,0.5981308411214953,0,0.2755905511811024
668939,"Rutschman, Adley",5459,6.487146981565377,0.4665991902834008,1,0.22727272727272727,3,0.6464646464646465,0,0.24731182795698925,2,0.547486033519553,2,0.6036585365853658,0,0.23026315789473684,-1,0.5013123359580053,0,0.24607329842931938
663728,"Raleigh, Cal",6747,-4.197777200916854,0.46596858638743455,1,0.25906735751295334,0,0.5993690851735016,0,0.27007299270072993,0,0.5528942115768463,-3,0.5438972162740899,0,0.2689655172413793,-1,0.561822125813449,-1,0.1946564885496183
663743,"Fortes, Nick",5500,-1.1393735489508354,0.4869215291750503,-1,0.15286624203821655,-2,0.604,-2,0.2,3,0.5868421052631579,-4,0.5654952076677316,1,0.32515337423312884,4,0.6026200873362445,1,0.267515923566879
665804,"Amaya, Miguel",4485,-0.11260476904368345,0.491131498470948,1,0.2672413793103448,0,0.6467661691542289,1,0.3111111111111111,2,0.5350140056022409,0,0.6456953642384106,0,0.28225806451612906,-3,0.5357142857142857,-1,0.20437956204379562
691788,"Mack, Joe",6451,4.810323617903549,0.4974853310980721,2,0.2868525896414343,3,0.7080745341614907,0,0.3442622950819672,1,0.5720250521920668,-1,0.5447154471544715,0,0.3103448275862069,0,0.5489443378119002,0,0.25210084033613445
665966,"Narváez, Carlos",5983,2.0660849734813698,0.4594348222424795,0,0.17261904761904762,0,0.6134751773049646,1,0.26229508196721313,0,0.5275,2,0.6313131313131313,0,0.2596685082872928,-1,0.5022421524663677,1,0.21105527638190955
669127,"Langeliers, Shea",5774,-4.865002679870965,0.44992880873279545,0,0.21333333333333335,-1,0.5592592592592592,0,0.2391304347826087,-4,0.4592074592074592,1,0.5965909090909091,-1,0.22413793103448276,0,0.5782828282828283,1,0.2878787878787879
664954,"Sullivan, Brett",4361,-4.499458297202213,0.44649446494464945,0,0.2246376811594203,-1,0.5490196078431373,0,0.15,0,0.5337837837837838,-1,0.5964285714285714,0,0.30357142857142855,-2,0.521613832853026,-1,0.1834319526627219
681351,"O'Hoppe, Logan",5471,-10.714106180366558,0.44565217391304346,-2,0.1513157894736842,-3,0.5829596412556054,0,0.3218390804597701,-2,0.47607655502392343,-3,0.5638629283489096,1,0.26380368098159507,-1,0.5563218390804597,-1,0.24888888888888888
543877,"Vázquez, Christian",5725,5.845634235661494,0.4746008708272859,1,0.25510204081632654,3,0.6306620209059234,1,0.25510204081632654,2,0.5140845070422535,2,0.628808864265928,-1,0.21138211382113822,-2,0.5406824146981627,0,0.24102564102564103
691011,"Romo, Drew",4354,0.4353781010533134,0.4691516709511568,-1,0.1440677966101695,-2,0.5188679245283019,0,0.2831858407079646,1,0.5296167247386759,0,0.5606557377049181,0,0.3076923076923077,1,0.6067796610169491,1,0.30327868852459017
678218,"Valenzuela, Brandon",5218,7.336976756313264,0.4926987560843699,0,0.248,-1,0.5668016194331984,1,0.30434782608695654,1,0.49868073878627966,1,0.6273291925465838,1,0.3333333333333333,3,0.6198347107438017,1,0.26282051282051283
592663,"Realmuto, J.T.",8610,-0.541572348723312,0.47233904885150435,0,0.26,0,0.6126373626373627,-1,0.16393442622950818,6,0.5980707395498392,-4,0.5353535353535354,2,0.3333333333333333,-2,0.5460030165912518,-1,0.21212121212121213
669257,"Smith, Will",4003,-1.7287026965077061,0.491869918699187,-1,0.20833333333333334,1,0.6421052631578947,0,0.28378378378378377,-1,0.5551181102362205,1,0.636986301369863,-1,0.2871287128712871,-1,0.582089552238806,0,0.2679738562091503
595978,"Hedges, Austin",5097,1.6433728584300038,0.4835345773874863,1,0.27611940298507465,3,0.6639676113360324,0,0.24242424242424243,1,0.5632911392405063,0,0.5798969072164949,-1,0.2125984251968504,-3,0.5309734513274337,0,0.2733812949640288
686780,"Pagés, Pedro",4709,3.25344614335251,0.4783895796329189,0,0.17355371900826447,-1,0.5436507936507936,0,0.1702127659574468,-2,0.4870848708487085,3,0.6714697406340058,1,0.3220338983050847,2,0.5807453416149069,0,0.2682926829268293
521692,"Perez, Salvador",3316,-6.451836089879005,0.44381568310428454,0,0.20652173913043478,-1,0.5561224489795918,0,0.1485148514851485,0,0.5606694560669456,-1,0.5515463917525774,-1,0.20689655172413793,-4,0.5394736842105263,-1,0.24
686452,"Millas, Drew",3352,3.999478036321897,0.4970954356846473,0,0.21348314606741572,0,0.5705521472392638,0,0.2857142857142857,0,0.525,0,0.6467889908256881,1,0.313953488372093,1,0.5851851851851851,1,0.3252032520325203
699625,"Crooks, Jimmy",2718,4.17463390421472,0.5082474226804123,0,0.21839080459770116,1,0.66,1,0.38596491228070173,0,0.5209580838323353,0,0.6117021276595744,0,0.19047619047619047,2,0.6477272727272727,1,0.3048780487804878
672386,"Kirk, Alejandro",5088,6.987833733807606,0.49917898193760263,-1,0.17218543046357615,0,0.5882352941176471,0,0.26744186046511625,0,0.5442359249329759,2,0.6615853658536586,0,0.36153846153846153,3,0.5942857142857143,2,0.30851063829787234
620443,"Torrens, Luis",5463,5.884638141148727,0.48050632911392405,1,0.2085889570552147,0,0.6083916083916084,0,0.22131147540983606,3,0.5620437956204379,-1,0.5842391304347826,1,0.3466666666666667,1,0.56,0,0.22666666666666666
695600,"Jensen, Carter",7119,2.7892739741291996,0.48343373493975905,0,0.20812182741116753,-2,0.5809248554913294,-1,0.24475524475524477,2,0.5778546712802768,-1,0.5800865800865801,0,0.3005181347150259,4,0.5836653386454184,0,0.2297872340425532
663886,"Stephenson, Tyler",8359,-9.196298635938774,0.44874274661508706,-1,0.19607843137254902,0,0.574585635359116,0,0.22085889570552147,-3,0.506108202443281,-2,0.5795847750865052,-1,0.2882882882882883,-1,0.55052790346908,-1,0.15384615384615385
666023,"Fermin, Freddy",5649,2.787098962532232,0.4720194647201946,-1,0.1871345029239766,-1,0.5113636363636364,0,0.26495726495726496,1,0.5613577023498695,2,0.6428571428571429,1,0.2916666666666667,0,0.5333333333333333,1,0.27860696517412936
641680,"Heim, Jonah",5228,-1.2334804305560947,0.46365105008077545,0,0.23870967741935484,0,0.5590551181102362,0,0.27102803738317754,-1,0.5107913669064749,1,0.6757679180887372,0,0.2709677419354839,-3,0.48623853211009177,0,0.2751677852348993
673237,"Diaz, Yainer",5914,-4.052067188341534,0.44602664216812127,0,0.18981481481481483,1,0.5779036827195467,0,0.24778761061946902,0,0.5352798053527981,0,0.6089385474860335,-1,0.18487394957983194,-3,0.4947916666666667,-1,0.21524663677130046
701852,"Cavanaugh, Drew",3097,-3.6449312719667133,0.42364106988783434,0,0.18072289156626506,0,0.5297619047619048,0,0.24242424242424243,0,0.49206349206349204,0,0.5714285714285714,0,0.29347826086956524,-3,0.45,-1,0.20512820512820512
543309,"Higashioka, Kyle",3093,-1.7253268711206307,0.45768566493955093,-1,0.15841584158415842,-2,0.5251396648044693,-1,0.11267605633802817,0,0.5695067264573991,-1,0.5567567567567567,0,0.4032258064516129,1,0.586046511627907,1,0.2540983606557377
671056,"Herrera, Iván",4058,-0.9125049263571505,0.4764183185235817,0,0.1941747572815534,-2,0.5387755102040817,-1,0.2222222222222222,0,0.5506607929515418,1,0.6212121212121212,0,0.25263157894736843,2,0.6013071895424836,0,0.20967741935483872
663698,"Bart, Joey",2573,-2.490426412877514,0.45962732919254656,-1,0.1724137931034483,0,0.6343283582089553,0,0.2702702702702703,-1,0.4846938775510204,0,0.6120218579234973,-1,0.25757575757575757,0,0.524390243902439,0,0.24242424242424243
687221,"Rushing, Dalton",3900,-2.7140930945139736,0.4425770308123249,1,0.24719101123595505,0,0.5792349726775956,0,0.24358974358974358,0,0.5126353790613718,-1,0.5354330708661418,-1,0.15841584158415842,-1,0.5263157894736842,0,0.21830985915492956
693307,"Dingler, Dillon",8072,7.785886723251428,0.48369028006589787,0,0.2675438596491228,3,0.6,0,0.25136612021857924,1,0.5363036303630363,0,0.5938697318007663,1,0.3068181818181818,2,0.5924006908462867,0,0.23790322580645162
672515,"Moreno, Gabriel",6922,5.090445858935661,0.47246608140462887,1,0.2048780487804878,0,0.6019108280254777,0,0.25688073394495414,1,0.5168539325842697,0,0.615909090909091,1,0.27722772277227725,3,0.5792452830188679,0,0.23371647509578544
686948,"Baldwin, Drake",5530,2.893792597875484,0.47073052733430093,1,0.24203821656050956,1,0.6372093023255814,0,0.2268041237113402,2,0.559610705596107,-3,0.518005540166205,2,0.3711340206185567,1,0.5659955257270693,-1,0.1837837837837838
553869,"Díaz, Elias",4413,0.46256447076034235,0.4648850217526414,1,0.27741935483870966,-1,0.5521739130434783,0,0.2375,3,0.5956112852664577,-2,0.5689655172413793,1,0.3284671532846715,-2,0.5063291139240507,0,0.22857142857142856
694212,"Basallo, Samuel",4267,-5.77772366132693,0.44314489928525014,0,0.19327731092436976,0,0.6260504201680672,0,0.2169811320754717,-3,0.48859934853420195,1,0.6484375,0,0.22826086956521738,-3,0.4296028880866426,0,0.2152777777777778
543510,"McCann, James",2875,-5.014226584443288,0.4474671669793621,-1,0.19444444444444445,0,0.5950413223140496,0,0.2459016393442623,-1,0.46859903381642515,-1,0.5813953488372093,0,0.30612244897959184,-1,0.5347826086956522,0,0.24761904761904763
689414,"Hicks, Liam",4152,1.128748681481042,0.4963648380700595,0,0.19801980198019803,1,0.6421568627450981,1,0.34782608695652173,-2,0.525096525096525,0,0.6511627906976745,0,0.2857142857142857,0,0.5324232081911263,1,0.31645569620253167
643376,"Jansen, Danny",3952,-4.300186721536345,0.45123626373626374,-1,0.19696969696969696,-2,0.5631578947368421,-1,0.15942028985507245,0,0.5575539568345323,-2,0.5564516129032258,0,0.2578125,-1,0.535593220338983,0,0.25
680777,"Jeffers, Ryan",5593,-1.197428930184609,0.4687960687960688,0,0.2146341463414634,1,0.6182965299684543,0,0.25675675675675674,0,0.5595238095238095,1,0.6360544217687075,-1,0.2413793103448276,0,0.4824120603015075,0,0.25274725274725274
623168,"Heineman, Tyler",4371,5.847064917534354,0.49032258064516127,0,0.16831683168316833,0,0.649746192893401,1,0.32653061224489793,0,0.5055350553505535,2,0.6397306397306397,0,0.3211009174311927,1,0.5585585585585585,1,0.24305555555555555
672275,"Bailey, Patrick",6965,4.582062029924936,0.4803921568627451,1,0.2186046511627907,2,0.64,1,0.21656050955414013,2,0.6004784688995215,-2,0.556640625,1,0.31794871794871793,0,0.5566801619433198,0,0.2692307692307692
596142,"Sánchez, Gary",2735,-2.333396289924546,0.45951417004048584,0,0.2833333333333333,0,0.6390977443609023,-1,0.22413793103448276,0,0.5082872928176796,-1,0.5714285714285714,0,0.2345679012345679,0,0.5445544554455446,-1,0.15384615384615385
691740,"Susac, Daniel",3136,5.597611512968758,0.5004212299915753,1,0.23076923076923078,2,0.7183908045977011,1,0.35051546391752575,-2,0.4666666666666667,2,0.6388888888888888,0,0.23809523809523808,1,0.5440414507772021,0,0.3333333333333333
