"player_id","player_name","team_name","start_year","end_year","sb_attempts","catcher_stealing_runs","caught_stealing_above_average","n_cs","rate_cs","est_cs_pct","cs_aa_per_throw","seasonal_runner_speed","runner_distance_from_second","pop_time","exchange_time","arm_strength","n_xcs_with_flight_over_xcs","n_xcs_with_exchange_over_xcs","n_xcs_with_accuracy_over_xcs","n_xcs_with_ground_other_over_xcs","n_xcs_with_onfly_other_over_xcs","n_xcs_with_untracked_other_over_xcs"
543510,"McCann, James","AZ",2026,2026,38,-1.1035872852768707,-1.6978265927336467,5,0.13157894736842107,0.1762585945456223,-0.044679647177201215,"28.631578947",53.46085963117991,"1.928142857","0.639857143","78.066703214",-0.6973800806069446,0.001357001393811147,0.23357173847372464,-1.4484467159278585,0.21307146393362097,0
592663,"Realmuto, J.T.","PHI",2026,2026,61,1.9891609135495325,3.060247559306974,13,0.21311475409836067,0.16294676132283645,0.050167992775524146,"28.727868852",54.01304834111352,"1.80012","0.60548","82.6292104",2.2915918360576883,2.574789823167587,-1.2830752617852683,-1.983116215178673,1.4600573770456395,0
596117,"Stubbs, Garrett","PHI",2026,2026,17,2.1094036890788237,3.2452364447366517,6,0.35294117647058826,0.16204491501549106,0.19089626145509714,"28.411764706",52.90390324158222,"1.844166667","0.612166667","82.524024167",0.5281547265182431,0.5219827836540315,-0.4048902508717755,0.9358206803969903,1.6641685050391626,0
606992,"Haase, Eric","SF",2026,2026,21,-0.02308104922545587,-0.03550930650070133,4,0.19047619047619047,0.19216710983336674,-0.0016909193571762494,"28.647619048",53.940633664421455,"1.896615385","0.678538462","81.085035385",0.37412551721273535,-0.7054473737311546,-0.2648277202831857,0.1878968015698625,0.3727434687310408,0
608348,"Kelly, Carson","CHC",2026,2026,59,-2.41894861995303,-3.7214594153123546,11,0.18644067796610173,0.24951626127648052,-0.06307558331037887,"28.705084746",56.18961468035498,"1.894618182","0.626781818","79.400891273",-0.33930100735855434,2.0486509253086513,-0.02049770080575261,-1.646112043589285,-3.550389876777235,-0.2138097120901784
620443,"Torrens, Luis","NYM",2026,2026,29,2.164181571151943,3.3295101094645263,9,0.31034482758620685,0.1955341341563956,0.11481069342981129,"28.682758621",53.13819105955886,"1.778454545","0.581409091","80.926106818",0.4960903936934425,1.3098828658101367,0.7089089102736454,-0.1532399577474668,0.9678678974347692,0
640459,"Navarreto, Brian","MIA",2026,2026,18,2.6079489534373783,4.012229159134429,8,0.4444444444444444,0.22154282449253176,0.22290161995191266,"28.788888889",56.04404058752688,"1.8966","0.6532","82.701603333",0.7641490528810507,-0.4358896103479716,1.1179043292432571,0.10580066905419969,2.4602647183038924,0
641555,"Escarra, J.C.","NYY",2026,2026,17,0.5402314807175226,0.8311253549500349,5,0.29411764705882354,0.24522792029705676,0.04888972676176673,"28.688235294",56.270258672970286,"1.886384615","0.607230769","78.520821538",-0.23119932325093018,0.572045788645869,0.1112116124341338,0.3240392385087056,0.05502803861225658,0
641680,"Heim, Jonah","ATH",2026,2026,53,-1.670843857843599,-2.570529012067076,11,0.20754716981132076,0.2560477172088128,-0.048500547397492,"28.481132075",54.93723556402511,"1.938465116","0.722","79.718687209",0.16919969615194608,-4.0088269843104385,1.641058179089194,-0.881619446011684,0.5096953264212263,-0.00003578340732072405
660688,"Ruiz, Keibert","WSH",2026,2026,59,-2.0757821765631186,-3.1935110408663365,11,0.1864406779661017,0.2405679837434972,-0.05412730577739553,"28.4",55.51831073405014,"1.981282609","0.657978261","75.810885435",-3.2438182686287433,-1.847497935289695,2.1119004864702497,-0.4601718273137829,0.2460765038956358,0
660710,"Durán, Rodolfo","SD",2026,2026,21,1.9452953249289309,2.992762038352201,7,0.3333333333333334,0.19082085531656187,0.14251247801677155,"28.576190476",54.21730516686156,"1.871666667","0.641","84.712416667",1.2389338927218811,-0.053250679127437334,0.6236559573343957,-0.23389899073598475,1.505412214595561,-0.08809035643621498
663698,"Bart, Joey","CWS",2026,2026,35,1.1329906816300734,1.7430625871231897,9,0.2571428571428572,0.2073410689393375,0.04980178820351971,"28.662857143",54.12692739250824,"1.891931034","0.669724138","80.39204",0.2594597342822757,-0.24490676175095535,0.886890694302906,0.92514243141181,-0.08352351112284614,0
664954,"Sullivan, Brett","COL",2026,2026,43,-0.9719477274120593,-1.495304196018553,6,0.13953488372093026,0.1743093999074082,-0.034774516186477984,"28.546511628",54.28648127244057,"1.967323529","0.720147059","80.345435294",0.32113586779397474,-1.7814168270466357,0.9964879308423472,0.5985629448821805,-1.6300741124904197,0
665804,"Amaya, Miguel","CHC",2026,2026,26,-0.053615091175478455,-0.08248475565458244,6,0.23076923076923075,0.23394172137133004,-0.0031724906020993305,"28.534615385",55.949679835841316,"1.945708333","0.646625","80.365317917",0.1363916658750094,0.4251552905820895,0.18082262880115646,-1.0036258820727406,0.17877154115990307,0
665966,"Narváez, Carlos","BAL",2026,2026,44,-0.6469704551334505,-0.9953391617437706,8,0.18181818181818188,0.2044395264032675,-0.022621344585085697,"28.447727273",55.17494538370201,"1.929","0.608606061","74.491291212",-2.4519727303471304,0.6393978887181953,0.5002415545742741,0.5786060712257475,-0.261611945914857,0
666310,"Naylor, Bo","MIL",2026,2026,18,-1.0067678288533617,-1.5488735828513254,2,0.11111111111111113,0.1971596434917403,-0.08604853238062919,"28.094444444",52.714763444002145,"1.845846154","0.643384615","80.507028462",0.165468558557107,-0.49548649340198925,0.17452291766894287,-0.25641581099094857,-1.0188553974129833,-0.11810735727145431
668939,"Rutschman, Adley","BOS",2026,2026,44,4.047631129462616,6.22712481455787,17,0.38636363636363635,0.24483807239641206,0.1415255639672243,"28.443181818",55.47050745426384,"1.909828571","0.655457143","81.790404",1.5050317956833996,-0.08754856774979898,-2.305470068885686,4.608354334965417,2.7751939302663406,-0.26843660972180233
669134,"Campusano, Luis","SD",2026,2026,35,2.4048271804790273,3.6997341238138874,12,0.3428571428571428,0.23715045360531756,0.10570668925182537,"28.328571429",55.23512303257042,"1.90762069","0.667310345","79.2073",-0.3191950886028584,-0.5148445895539148,1.534108482181494,0.4055603209745686,2.594104998814597,0
669257,"Smith, Will","LAD",2026,2026,36,-0.031308322434210056,-0.048166649898784886,7,0.19444444444444448,0.1957824069416329,-0.0013379624971884769,"28.55",54.46201927704563,"1.919392857","0.669642857","79.630538929",0.0483081007810002,-1.3216836138478067,0.3434371741800205,0.8388370681043821,0.04293462088361913,0
672275,"Bailey, Patrick","CLE",2026,2026,59,3.104018858979769,4.775413629199644,18,0.3050847457627119,0.2241455317084806,0.08093921405423123,"28.183050847",55.12107478209369,"1.826717391","0.581521739","81.555768478",1.1747390430262312,3.234165381616663,1.1897337220751947,0.10395237119894085,0.046833174455894855,-0.9740100631732799
672515,"Moreno, Gabriel","AZ",2026,2026,44,1.6032265633072769,2.466502405088119,11,0.25,0.19394312715708825,0.05605687284291179,"28.381395349",54.60031158203011,"1.83672973","0.613162162","79.461514324",-0.12176798821266177,1.8131210581185873,1.1270419309605921,0.4374970179716682,-0.7893896137500673,0
673237,"Diaz, Yainer","HOU",2026,2026,58,-0.2547793681310562,-0.3919682586631632,12,0.20689655172413793,0.21365462514936484,-0.006758073425226951,"28.293103448",54.33333306200258,"1.921","0.679577778","83.567042444",2.9774599577979513,-2.1647378011156855,1.4234858366713026,-0.017988132664155387,-2.610188119352576,0
676439,"Feduccia, Hunter","LAD",2026,2026,51,-2.372817222524737,-3.6504880346534416,7,0.13725490196078435,0.2088330987186949,-0.07157819675791062,"28.429411765",54.86322019649755,"1.998179487","0.724846154","80.150645128",0.12088744835609021,-3.4178400391041146,-0.7260042453651747,-0.06263006799030334,0.49244182879605036,-0.05734295934598953
680664,"Valencia, Eduardo","DET",2026,2026,17,-0.06473054212730184,-0.09958544942661796,3,0.17647058823529416,0.18232855584862456,-0.005857967613330475,"28.323529412",53.57211669052788,"1.90975","0.649416667","79.776140833",0.018207031668259308,-0.21667155882678896,0.07480657412061897,-0.2158742467906921,0.23994675040198465,0
680777,"Jeffers, Ryan","MIN",2026,2026,43,-3.8058636684990805,-5.855174874613969,4,0.09302325581395351,0.2291901133631156,-0.13616685754916208,"28.406976744",54.338112898178366,"1.931965517","0.648758621","80.000261724",-0.011503029334760682,-1.8642839919129377,-1.2125865252012709,-0.4058090943682795,-2.360992233796721,0
680779,"Davis, Henry","PIT",2026,2026,25,1.9179090401752785,2.950629292577351,10,0.4,0.2819748282969059,0.11802517170309407,"28.476",56.72473582219257,"1.86905","0.62775","85.7662505",1.975791164477046,-0.07143416072880115,0.21226409897332338,0.6384494547761582,0.195558735079625,0
681351,"O'Hoppe, Logan","TEX",2026,2026,45,-0.9906985254152596,-1.5241515775619376,8,0.17777777777777776,0.21164781283470974,-0.03387003505693196,"28.373333333",54.24258670650167,"1.987972973","0.738054054","81.929382432",1.3098246153251007,-2.7992880704365226,0.3681572778532549,-0.017736483854620608,-0.38510891644915035,0
682663,"Ramírez, Agustín","MIA",2026,2026,17,-0.547428831976017,-0.8421982030400259,3,0.17647058823529416,0.22601165900235443,-0.049541070767060345,"28.029411765",54.367793537957525,"1.9916","0.7561","80.639927",0.1458920637466937,-2.242216874749281,-0.13665546854324273,-0.2770562347700597,1.6678383112758632,0
682848,"Rodríguez, Endy","PIT",2026,2026,23,-1.0983597473598472,-1.6897842267074576,3,0.13043478260869565,0.203903662030759,-0.07346887942206332,"28.634782609",54.17342008884139,"1.843352941","0.646470588","82.178382353",0.5519685242587881,-0.0616024982858771,-0.6614663683621914,0.5199166863270642,-2.038600570645241,0
686452,"Millas, Drew","WSH",2026,2026,21,-0.9318907817034758,-1.4336781256976545,4,0.1904761904761905,0.25874657741417395,-0.06827038693798355,"28.785714286",54.34999416639646,"1.8554","0.697","82.85441",0.7547679536954653,-1.2839852729434944,-1.3571470215626904,-0.44502877425057635,0.5084439325158703,0.38927105684777064
686948,"Baldwin, Drake","ATL",2026,2026,36,-3.178627319506942,-4.890195876164525,3,0.08333333333333334,0.21917210767123677,-0.1358387743379035,"28.155555556",55.15864138621525,"1.880933333","0.592766667","76.876415333",-1.4577711610798492,1.7636035820469662,-1.304388995290837,-0.17774882794506724,-3.713890473895738,0
