"player_id","player_name","team_name","start_year","end_year","pitches","catcher_blocking_runs","blocks_above_average","n_pbwp","x_pbwp","blocks_above_average_per_game","freq_pbwp_easy","freq_pbwp_medium","freq_pbwp_tough","diff_pbwp_easy","diff_pbwp_medium","diff_pbwp_tough"
672386,"Kirk, Alejandro","TOR",2026,,2662,4,14,15,29.306250703832585,0.2149699579839605,0.9350112697220133,0.05108940646130726,0.013899323816679191,3.8390308934831294,6.758214017128574,3.7090057932208698
665966,"Narváez, Carlos","BAL",2026,,3376,3,13,17,30.08579228203963,0.1550449322516545,0.9555687203791469,0.03347156398104267,0.01095971563981042,4.265094781283117,4.908720673996148,3.9119768267603745
663886,"Stephenson, Tyler","CIN",2026,,4702,3,13,27,39.529250058416366,0.1065865594080504,0.9572522330923009,0.03317737133134841,0.00957039557635048,9.499931117908107,6.249705709483473,-3.220386768975267
663728,"Raleigh, Cal","SEA",2026,,3491,3,11,21,31.80049747693819,0.12375247753581425,0.9553136637066745,0.034947006588370105,0.009739329704955599,4.003019783300477,5.28432960660725,1.5131480870304603
693307,"Dingler, Dillon","DET",2026,,4164,3,11,26,36.85242044328438,0.10424995622751596,0.9538904899135444,0.035542747358309305,0.01056676272814602,5.8101694839688465,3.179287612091605,1.8629633472239575
666023,"Fermin, Freddy","SD",2026,,2853,2,10,11,20.519595062057856,0.13346785926474364,0.9607430774623201,0.03470031545741323,0.004556607080266386,7.0267726977084894,5.006794952061035,-2.513972587711685
669224,"Wells, Austin","NYY",2026,,3860,2,10,23,32.52485797056876,0.09870319140485785,0.956476683937824,0.03341968911917098,0.010103626943005187,5.7609774126646585,4.1802901993621315,-0.4164096414580035
643376,"Jansen, Danny","TEX",2026,,2108,2,8,12,19.62295578209666,0.14464811730733707,0.954459203036053,0.03320683111954459,0.012333965844402274,6.025387485266734,-0.10738510068930131,1.7049533975192217
620443,"Torrens, Luis","NYM",2026,,2924,2,6,13,19.440366992850635,0.08810351563407161,0.9692202462380298,0.02462380300957591,0.0061559507523939825,2.7191020154581897,3.4063016817956804,0.3149632955967687
608348,"Kelly, Carson","CHC",2026,,3255,2,6,19,25.414985481138903,0.07883238686499407,0.9631336405529952,0.02734254992319511,0.009523809523809514,2.5783466662795638,4.693104751363563,-0.8564659365042345
624431,"Trevino, Jose","CIN",2026,,1752,1,5,16,21.122035989834327,0.11694146095512196,0.9372146118721454,0.04623287671232874,0.016552511415525117,5.006316994266446,2.267852648280206,-2.152133652712312
672515,"Moreno, Gabriel","AZ",2026,,3413,1,5,20,24.514747316998474,0.05291236234396113,0.9633753296220331,0.03017872839144445,0.006445941986522123,4.27368770982043,0.29428742097513916,-0.0532278137970863
642851,"Wynns, Austin","TEX",2026,,987,1,4,3,7.091391150455647,0.1658111915078275,0.9685916919959473,0.02634245187436676,0.0050658561296859144,2.954402613125639,1.3302250770636994,-0.1932365397336965
641555,"Escarra, J.C.","NYY",2026,,1004,1,4,6,9.589431868789685,0.14300525373664075,0.9641434262948206,0.025896414342629476,0.009960159362549797,-0.07042839615069194,2.4844201113762328,1.1754401535641419
665561,"Marchán, Rafael","PHI",2026,,1250,1,4,3,7.3434899480789575,0.13899167833852666,0.9712,0.027200000000000005,0.0016000000000000012,4.103484268486834,-0.07620310498490257,0.3162087845770235
701852,"Cavanaugh, Drew","SF",2026,,1687,1,4,12,15.624835904449009,0.08594750218017812,0.9567279193835214,0.031416716064018926,0.011855364552459988,0.26371923486250787,2.6182527031947043,0.7428639663917991
694212,"Basallo, Samuel","BAL",2026,,2207,1,4,19,22.644704564282943,0.06605717379760662,0.9456275487086543,0.04395106479383782,0.01042138649750792,2.3413089740358175,1.7778074860800126,-0.47441189583288706
605170,"Caratini, Victor","MIN",2026,,2913,1,4,15,19.199962601954244,0.05767198904159608,0.9670442842430486,0.024716786817713714,0.008238928939237907,2.6802606640803717,3.2872100296851525,-1.7675080918112904
668939,"Rutschman, Adley","BOS",2026,,2965,1,4,23,26.69315972836351,0.04982340274352092,0.95885328836425,0.030691399662731846,0.010455311973018556,-2.9853215624144394,3.803412677516442,2.8750686132614853
669221,"Murphy, Sean","ATL",2026,,954,1,3,3,6.471824399499033,0.1455691572116994,0.9706498951781971,0.020964360587002115,0.008385744234800848,1.996972025577584,0.5502939628108726,0.9245584111105741
680779,"Davis, Henry","PIT",2026,,3293,1,3,22,25.30392642874371,0.04013272309436621,0.9641664136046153,0.026723352566049192,0.009110233829334949,1.93633521414866,0.7692233464534657,0.5983678681415704
