"player_id","player_name","team_name","start_year","end_year","pitches","catcher_blocking_runs","blocks_above_average","n_pbwp","x_pbwp","blocks_above_average_per_game","freq_pbwp_easy","freq_pbwp_medium","freq_pbwp_tough","diff_pbwp_easy","diff_pbwp_medium","diff_pbwp_tough"
665804,"Amaya, Miguel","CHC",2026,,1720,-1,-3,17,13.78606093659057,-0.07474276891649817,0.9610465116279068,0.02732558139534884,0.01162790697674418,0.8369535675131285,-1.0636958700617383,-2.987196760860817
606992,"Haase, Eric","SF",2026,,1000,-1,-3,12,9.13969403734983,-0.11441223850600674,0.9560000000000001,0.030999999999999996,0.012999999999999996,-2.5130206338805627,1.5633133693058008,-1.9105986980754046
673237,"Diaz, Yainer","HOU",2026,,2203,-1,-4,18,14.050054566813689,-0.07171939052539847,0.970040853381753,0.023150249659555144,0.006808896958692693,1.2495424822553205,-1.6032104638976787,-3.5962774515439646
686452,"Millas, Drew","WSH",2026,,1738,-1,-4,20,16.134141258048814,-0.0889725832439858,0.9528193325661681,0.03624856156501726,0.010932105868814735,-1.7351299997040064,-1.541384083761858,-0.58934465848532
521692,"Perez, Salvador","KC",2026,,1764,-1,-4,17,12.550120718249032,-0.10090429210319633,0.9665532879818588,0.025510204081632654,0.007936507936507941,-0.5842138363385581,-1.0590870969377482,-2.8065783484746523
668670,"Rogers, Jake","BOS",2026,,1375,-1,-4,18,13.69872165787051,-0.12512809722558516,0.9476363636363635,0.03999999999999997,0.012363636363636367,-0.48087694048010754,-0.5206646426965155,-3.2997367589528674
596142,"Sánchez, Gary","MIL",2026,,1078,-1,-4,12,7.516945707160435,-0.16634709806454795,0.9730983302411875,0.020408163265306114,0.006493506493506497,-2.6192180413010733,-3.024118221683644,1.1602819701451494
672275,"Bailey, Patrick","CLE",2026,,2774,-1,-5,24,19.005612781722363,-0.0720171192253443,0.96395097332372,0.029560201874549368,0.006488824801730353,4.157587893208497,-6.141368581558636,-3.010606529927494
543877,"Vázquez, Christian","HOU",2026,,2461,-1,-5,25,19.58401286979383,-0.08802904721992949,0.9601787891101173,0.02925639983746446,0.010564811052417713,-1.5228609721356958,-2.5568320044537405,-1.3362941536167254
661388,"Contreras, William","MIL",2026,,3402,-1,-6,32,26.267663435672176,-0.06739960687040346,0.9629629629629629,0.028218694885361544,0.008818342151675485,0.5698243336321743,-3.8559293718217615,-2.4462315261382233
