"id","name","pitches","rv_tot","pct_tot","rv_11","pct_11","rv_12","pct_12","rv_13","pct_13","rv_14","pct_14","rv_16","pct_16","rv_17","pct_17","rv_18","pct_18","rv_19","pct_19"
672275,"Bailey, Patrick",4600,3.497809379736549,0.4751732101616628,1,0.22580645161290322,2,0.6372093023255814,1,0.17708333333333334,3,0.5938566552901023,-2,0.5264705882352941,1,0.3597122302158273,-1,0.5657142857142857,0,0.22916666666666666
694212,"Basallo, Samuel",3216,-3.872726918681667,0.4429184549356223,0,0.18181818181818182,0,0.6065573770491803,0,0.2236842105263158,-2,0.4732142857142857,1,0.6666666666666666,0,0.2638888888888889,-2,0.42592592592592593,0,0.21296296296296297
620443,"Torrens, Luis",3719,5.094479264681117,0.4831782390837509,1,0.22935779816513763,0,0.6354166666666666,0,0.2,2,0.5631399317406144,0,0.5930232558139535,1,0.3364485981308411,1,0.569620253164557,-1,0.1891891891891892
623168,"Heineman, Tyler",2455,2.966868929359514,0.4722222222222222,0,0.1,1,0.7054263565891473,1,0.3584905660377358,0,0.4444444444444444,1,0.615819209039548,0,0.265625,0,0.5337423312883436,0,0.2289156626506024
608348,"Kelly, Carson",4228,0.048566830534351985,0.46329113924050636,0,0.2222222222222222,0,0.5450236966824644,-1,0.21428571428571427,0,0.5118343195266272,0,0.5687732342007435,0,0.275,1,0.5932203389830508,0,0.27007299270072993
678218,"Valenzuela, Brandon",3703,8.126658254171382,0.49923547400611623,0,0.27631578947368424,-1,0.5705521472392638,1,0.3382352941176471,1,0.48905109489051096,2,0.6622222222222223,1,0.3114754098360656,3,0.6096654275092936,1,0.27927927927927926
671056,"Herrera, Iván",2939,-0.43685063399466145,0.47947761194029853,0,0.2,-2,0.533678756476684,0,0.2777777777777778,-1,0.5384615384615384,1,0.628140703517588,0,0.27692307692307694,2,0.5895196506550219,0,0.21978021978021978
663886,"Stephenson, Tyler",5815,-10.383889081924988,0.43661971830985913,-1,0.1781609195402299,-1,0.540650406504065,0,0.23008849557522124,-2,0.4949238578680203,-2,0.5894736842105263,-1,0.2857142857142857,-1,0.5290322580645161,-1,0.14720812182741116
665804,"Amaya, Miguel",2954,0.17280798863643643,0.48438978240302744,1,0.24705882352941178,0,0.6642857142857143,0,0.3,1,0.5122950819672131,0,0.6521739130434783,0,0.2753623188405797,-2,0.5157894736842106,0,0.22105263157894736
664954,"Sullivan, Brett",2516,-3.263611397275236,0.4472843450479233,0,0.13636363636363635,-1,0.5083333333333333,0,0.12280701754385964,0,0.5393939393939394,0,0.6121212121212121,0,0.27419354838709675,0,0.5598086124401914,0,0.2
595978,"Hedges, Austin",3167,2.2974678810891853,0.48776223776223776,1,0.27835051546391754,2,0.6488095238095238,0,0.208955223880597,1,0.5625,1,0.6227272727272727,-1,0.175,-1,0.5458715596330275,-1,0.2441860465116279
596142,"Sánchez, Gary",1697,-0.09715936805861373,0.47875816993464054,0,0.2777777777777778,1,0.6753246753246753,0,0.22727272727272727,0,0.52,0,0.5948275862068966,0,0.20930232558139536,1,0.5748031496062992,-1,0.11363636363636363
689414,"Hicks, Liam",2365,-1.420649793218074,0.47794994040524436,0,0.19047619047619047,0,0.6041666666666666,0,0.23809523809523808,-1,0.5217391304347826,0,0.6477987421383647,0,0.2909090909090909,0,0.5511363636363636,0,0.2413793103448276
663728,"Raleigh, Cal",3481,-1.0266051895399155,0.46853677028051555,0,0.21212121212121213,0,0.592814371257485,0,0.29577464788732394,0,0.5360824742268041,-1,0.5301204819277109,0,0.3125,0,0.5655737704918032,0,0.22033898305084745
686948,"Baldwin, Drake",3395,1.1372671187265415,0.46570972886762363,1,0.24509803921568626,1,0.625,0,0.24489795918367346,1,0.562753036437247,-2,0.5165876777251185,1,0.3709677419354839,0,0.5478927203065134,0,0.20161290322580644
669134,"Campusano, Luis",1923,-3.4266149982224974,0.44476744186046513,0,0.23636363636363636,-1,0.5612244897959183,0,0.2926829268292683,-1,0.49557522123893805,0,0.61875,0,0.09523809523809523,-2,0.45132743362831856,0,0.20689655172413793
681351,"O'Hoppe, Logan",5159,-8.931889383179552,0.44646569646569645,-1,0.14583333333333334,-3,0.5852534562211982,0,0.3373493975903614,-1,0.4760705289672544,-2,0.5662251655629139,0,0.2611464968152866,-1,0.559610705596107,0,0.24413145539906103
641555,"Escarra, J.C.",1900,0.23663383778679645,0.47947214076246336,0,0.2826086956521739,0,0.5420560747663551,-1,0.1794871794871795,-1,0.4838709677419355,0,0.5254237288135594,0,0.32075471698113206,2,0.6571428571428571,0,0.32727272727272727
543309,"Higashioka, Kyle",3093,-1.2073348694621988,0.45768566493955093,-1,0.15841584158415842,-2,0.5251396648044693,-1,0.11267605633802817,1,0.5695067264573991,-1,0.5567567567567567,0,0.4032258064516129,1,0.586046511627907,1,0.2540983606557377
668939,"Rutschman, Adley",3820,5.456742733573217,0.46113989637305697,1,0.2076923076923077,2,0.6269430051813472,0,0.26666666666666666,2,0.5404255319148936,2,0.5916666666666667,0,0.23469387755102042,-1,0.5135135135135135,0,0.25
660688,"Ruiz, Keibert",4551,2.6763097593385208,0.49321533923303834,-1,0.128,0,0.6367924528301887,0,0.25842696629213485,-1,0.5266903914590747,3,0.6745562130177515,0,0.2767857142857143,1,0.569364161849711,1,0.3020833333333333
553869,"Díaz, Elias",2081,1.1163126745352123,0.46825396825396826,1,0.25675675675675674,0,0.5490196078431373,0,0.25,2,0.6375838926174496,-1,0.5585585585585585,0,0.36923076923076925,0,0.5538461538461539,0,0.18823529411764706
543877,"Vázquez, Christian",4142,3.1366688809319117,0.46430953969312877,1,0.2585034013605442,1,0.6029411764705882,1,0.2898550724637681,1,0.5015974440894568,2,0.6183206106870229,-1,0.16470588235294117,-2,0.5234657039711191,0,0.2605633802816901
