"player_id","player_name","team_name","start_year","end_year","pitches","catcher_blocking_runs","blocks_above_average","n_pbwp","x_pbwp","blocks_above_average_per_game","freq_pbwp_easy","freq_pbwp_medium","freq_pbwp_tough","diff_pbwp_easy","diff_pbwp_medium","diff_pbwp_tough"
672515,"Moreno, Gabriel","AZ",2026,,2037,1,4,11,14.777016974825335,0.07416822729161182,0.9612174766813939,0.03289150711831124,0.0058910162002945516,2.8705914356553652,1.8462878009645616,-0.939862261794598
665861,"Rivero, Sebastián","LAA",2026,,802,1,3,5,8.473783662687058,0.17325604302678568,0.9401496259351625,0.048628428927680774,0.0112219451371571,2.7311867098151823,0.4862194713638704,0.2563774815079969
669257,"Smith, Will","LAD",2026,,1450,1,3,10,13.003193469522424,0.08284671640061891,0.9579310344827593,0.031034482758620696,0.0110344827586207,1.28847817485992,1.0442314281211644,0.6704838665413475
608348,"Kelly, Carson","CHC",2026,,1972,1,3,12,15.085561087512097,0.06258744599416002,0.9639959432048684,0.02636916835699796,0.009634888438133872,-0.5821190361681609,4.403199311581011,-0.7355191879007621
668939,"Rutschman, Adley","BAL",2026,,2059,1,3,19,21.801019342111687,0.05441514020615198,0.949490043710539,0.03593977659057796,0.01457017969888296,0.16332205377525855,-0.0709458060670401,2.7086430944034547
642851,"Wynns, Austin","ATL",2026,,704,1,2,3,5.146453990036339,0.12195761307024648,0.9701704545454549,0.02414772727272726,0.005681818181818183,2.098154406325357,0.4269509570713334,-0.37865137336035215
641680,"Heim, Jonah","ATH",2026,,1362,1,2,9,11.324591276788325,0.06826993470743963,0.962555066079295,0.027165932452276057,0.010279001468428781,4.517309308078269,-2.7064108513808125,0.513692820090864
669134,"Campusano, Luis","SD",2026,,1027,0,2,7,8.6748766744898,0.06523375557896009,0.9629990262901649,0.0282375851996105,0.00876338851022396,-0.2553586149431201,1.4975671709295921,0.43266811850332887
694212,"Basallo, Samuel","BAL",2026,,1668,1,2,15,17.145392584328402,0.05144826341315087,0.9424460431654675,0.04616306954436455,0.011390887290167873,1.0368946602676494,2.827785133332914,-1.719287209272171
669224,"Wells, Austin","NYY",2026,,2371,1,2,17,19.119834585595402,0.03576270916230099,0.9603542808941377,0.029945170814002508,0.009700548291859984,3.995113763900201,0.14479814746424935,-2.0200773257690603
620443,"Torrens, Luis","NYM",2026,,2031,0,2,12,13.815067648985215,0.035747270290206065,0.9660265878877399,0.028557360905957663,0.005416051206302319,0.3522594496528079,2.017864589158274,-0.5550563898258676
605170,"Caratini, Victor","MIN",2026,,2301,0,2,13,14.839483803361738,0.03197711957169455,0.9691438504997828,0.023033463711429825,0.007822685788787484,0.9735676936174715,1.7830001465084169,-0.917084036764161
624431,"Trevino, Jose","CIN",2026,,815,0,1,9,10.2297221188876,0.060354459822704556,0.933742331288344,0.047852760736196286,0.018404907975460114,1.0045722266598296,1.5083650139214486,-1.2832151216936738
657136,"Wong, Connor","BOS",2026,,1163,0,1,8,9.12168765064514,0.038579110942223285,0.9552880481513331,0.03697334479793637,0.007738607050730865,-2.25056481003483,1.5124528135420268,1.8597996471379465
663698,"Bart, Joey","ATL",2026,,1168,0,1,6,6.828641514334011,0.02837813405253458,0.9726027397260264,0.023972602739726033,0.0034246575342465756,1.306943996647911,0.5695238427748445,-1.047826325088747
680777,"Jeffers, Ryan","MIN",2026,,1372,0,1,12,12.835247705112906,0.024351245047023722,0.9504373177842561,0.034985422740524796,0.01457725947521865,0.301263429198565,0.03984445553183791,0.49413982038251036
641598,"Garver, Mitch","SEA",2026,,1102,0,1,8,8.653280759717692,0.023712550261985238,0.966424682395645,0.019963702359346643,0.013611615245009081,-0.47132073016161796,1.0943953753611297,0.030206114518182475
592663,"Realmuto, J.T.","PHI",2026,,2822,0,1,18,19.34800391547949,0.01910707179985062,0.9709425939050321,0.02197023387668318,0.007087172218284898,4.173070797618331,-0.42094449161412556,-2.4041223905247455
696100,"Goodman, Hunter","COL",2026,,2591,0,1,22,23.16390129764423,0.017968372020752445,0.9529139328444612,0.036665380162099574,0.010420686993438833,1.5429022483362727,2.5794691026695444,-2.958470053361581
543309,"Higashioka, Kyle","TEX",2026,,1645,0,1,15,15.55399391836127,0.01347097673826798,0.9544072948328265,0.03404255319148934,0.01155015197568389,0.2168881924518214,-1.2150980231100525,1.552203749019502
595978,"Hedges, Austin","CLE",2026,,1618,0,0,13,13.28696310111202,0.0070942670237830775,0.9555006180469713,0.037082818294190335,0.0074165636588380745,1.9298210448366009,-2.639040069100958,0.996182125376382
663743,"Fortes, Nick","TB",2026,,2068,0,0,19,18.905265090589804,-0.0018323967003905067,0.9569632495164411,0.03239845261121858,0.01063829787234042,2.955739777440172,0.8749080554073766,-3.925382742257745
689414,"Hicks, Liam","MIA",2026,,1204,0,0,11,10.884575065694836,-0.003834715425420907,0.9509966777408636,0.039867109634551506,0.009136212624584718,0.5705927968540806,1.1947219428400007,-1.8807396739992515
691788,"Mack, Joe","MIA",2026,,1944,0,0,19,18.801281033003,-0.0040888676336830986,0.9470164609053501,0.03755144032921813,0.015432098765432101,-0.8610910828273801,1.5652136572234858,-0.9028415413931065
660688,"Ruiz, Keibert","WSH",2026,,2485,0,0,20,19.639732302183937,-0.005799077630842182,0.9565392354124749,0.03581488933601613,0.00764587525150905,2.6036463915358126,-1.1941552952702965,-1.7697587940815853
553869,"Díaz, Elias","TEX",2026,,1209,0,0,11,10.78517567673406,-0.007107504491843055,0.950372208436724,0.03722084367245653,0.012406947890818858,1.970274026491691,-2.2785351860703518,0.09343683631270605
686780,"Pagés, Pedro","STL",2026,,2029,0,0,19,18.516549014997455,-0.009530822769887192,0.9462789551503202,0.04287826515524892,0.010842779694430758,0.9615872058411551,-0.6912119889867372,-0.7538262018569455
640902,"Pereda, Jhonny","SEA",2026,,677,0,0,7,6.8039691895194965,-0.011582322628094631,0.9542097488921716,0.03692762186115217,0.008862629246676513,0.5241136472898056,-1.0229332532188695,0.3027887954485624
691011,"Romo, Drew","CWS",2026,,1437,0,0,13,12.561263455899388,-0.012212569077261379,0.9568545581071679,0.03270702853166324,0.0104384133611691,-2.2649958570422837,0.8619286302323904,0.9643306827092781
691740,"Susac, Daniel","SF",2026,,1274,0,0,14,13.610705151356832,-0.012222758199157654,0.9536891679748818,0.02904238618524333,0.01726844583987442,0.7300344312766398,1.3309783845173035,-2.450307664437115
543510,"McCann, James","AZ",2026,,709,0,0,5,4.5119079882290904,-0.027536925910911707,0.9703808180535965,0.023977433004231323,0.0056417489421720715,0.8419683491164394,0.39488126159622644,-1.7249416224835756
686948,"Baldwin, Drake","ATL",2026,,1625,0,-1,12,11.385554041621386,-0.015124823590858223,0.9600000000000002,0.036307692307692326,0.0036923076923076914,1.0365019258379449,-1.8697987461341978,0.21885086191764003
673237,"Diaz, Yainer","HOU",2026,,1849,0,-1,12,11.24159500998313,-0.016406814278353343,0.9702541914548406,0.023796646836127647,0.0059491617090319145,1.0944500765433218,0.7408890762434275,-2.593744142803636
671056,"Herrera, Iván","STL",2026,,1442,0,-1,15,14.219157450427439,-0.021659987505480528,0.944521497919556,0.04368932038834955,0.011789181692094322,1.6854713028025652,-0.5927836153954492,-1.8735302369796902
678218,"Valenzuela, Brandon","TOR",2026,,1925,0,-1,21,19.59609188159852,-0.029172116746004485,0.9412987012987012,0.04519480519480524,0.013506493506493508,1.266897666427354,-0.37794043148961837,-2.2928653533392036
666310,"Naylor, Bo","CLE",2026,,943,0,-1,8,7.2091735678348705,-0.03354512967826641,0.9554612937433727,0.037115588547189805,0.007423117709437978,-0.11198618064165873,-1.14459181014318,0.46575155861970674
664954,"Sullivan, Brett","COL",2026,,1422,0,-1,11,9.635730460108894,-0.03837607707147973,0.9655414908579464,0.028129395218002836,0.006329113924050635,-1.495273161929129,0.29015746801989273,-0.15915384598186783
668670,"Rogers, Jake","DET",2026,,1098,0,-1,11,9.627991624236532,-0.049982090191748006,0.9571948998178504,0.0336976320582878,0.009107468123861573,-0.3773726910105692,-0.03459764530703517,-0.9600380394458767
669127,"Langeliers, Shea","ATH",2026,,3096,-1,-2,23,20.948916987641145,-0.026499780521432263,0.9673772609819122,0.024870801033591752,0.0077519379844961265,-1.0631001171490655,0.4204574338435123,-1.4084403290533047
680779,"Davis, Henry","PIT",2026,,2067,-1,-2,19,16.511587465431816,-0.04815505630514163,0.9637155297532658,0.026124818577648774,0.010159651669085633,-0.9590336392093164,-1.1094467767592462,-0.41993211859962554
682848,"Rodríguez, Endy","PIT",2026,,1156,0,-2,13,11.497523145814805,-0.05198881848391616,0.9489619377162628,0.0406574394463668,0.010380622837370245,3.2032156208715534,-2.8379230529674295,-1.8677694220892997
521692,"Perez, Salvador","KC",2026,,1598,-1,-2,13,10.725866652658048,-0.05692448929516791,0.9699624530663331,0.023153942428035063,0.006883604505632041,-0.08407564128370025,-0.7407641318340522,-1.4492935742242015
660710,"Durán, Rodolfo","SD",2026,,1024,0,-2,10,8.321604287116253,-0.06556233253452103,0.9580078125000007,0.03417968749999998,0.0078125,0.13138669097468544,-0.8331713801606171,-0.9766110236978064
656577,"Jackson, Alex","MIN",2026,,640,0,-2,6,4.315340839168274,-0.10529119755198307,0.9625000000000001,0.03281250000000002,0.0046875000000000016,-0.015941651861544462,-0.43481951308184114,-1.2338979958883431
672275,"Bailey, Patrick","CLE",2026,,2277,-1,-3,18,14.817559135107437,-0.05590585621242966,0.9648660518225736,0.02942468159859464,0.005709266578831797,4.463931981034151,-6.4933226788775835,-1.1530501670491295
687221,"Rushing, Dalton","LAD",2026,,1638,-1,-3,17,13.993288556600817,-0.0734239668717748,0.9639804639804638,0.02808302808302807,0.007936507936507941,-2.264936249291445,-2.405680459380247,1.6639052652725141
665804,"Amaya, Miguel","CHC",2026,,1505,-1,-3,15,12.086898083014745,-0.07742463566738228,0.9601328903654486,0.028571428571428553,0.011295681063122915,0.1759619480695258,-1.4871293031842372,-1.6019345618705494
606992,"Haase, Eric","SF",2026,,1000,-1,-3,12,9.139694037349829,-0.1144122385060068,0.9560000000000001,0.031000000000000017,0.013000000000000005,-2.5130206338805676,1.5633133693058014,-1.9105986980754053
682626,"Alvarez, Francisco","NYM",2026,,2012,-1,-4,19,14.975907606447326,-0.08000183684995385,0.9637176938369777,0.030318091451292276,0.005964214711729626,-0.21299482676431256,-4.68566964177483,0.8745720749864678
686452,"Millas, Drew","WSH",2026,,1738,-1,-4,20,16.134141258048803,-0.08897258324398581,0.9528193325661677,0.036248561565017275,0.010932105868814731,-1.7351299997040048,-1.5413840837618582,-0.5893446584853199
676439,"Feduccia, Hunter","TB",2026,,1401,-1,-4,14,10.074665042739825,-0.11207237565339519,0.960028551034975,0.03283369022127051,0.007137758743754456,-2.9475628625550807,1.0697043126537216,-2.047476407358811
691019,"Teel, Kyle","CWS",2026,,699,-1,-4,10,5.65218735646899,-0.24880186801321952,0.9585121602288983,0.028612303290414882,0.0128755364806867,-1.1196538577651631,-1.14825984821751,-2.079898937548342
661388,"Contreras, William","MIL",2026,,2883,-1,-5,25,20.258141512421734,-0.06579061377146417,0.966007630939993,0.026361429066944154,0.007630939993062783,2.0203844960666406,-4.577646107815737,-2.184596875829182
543877,"Vázquez, Christian","HOU",2026,,2154,-1,-5,22,16.87282799685322,-0.09521210776502867,0.9614670380687097,0.027855153203342635,0.010677808727948006,-1.5516016325256516,-1.66199424693978,-1.913576123681361
700337,"Quero, Edgar","CWS",2026,,1717,-1,-6,19,13.181438766014766,-0.13555180510157794,0.9580663948747812,0.03552708211997676,0.006406523005241702,0.05751447040333861,-4.751428671443153,-1.124647032945427
682663,"Ramírez, Agustín","MIA",2026,,714,-1,-6,12,6.2366673918478615,-0.3228757763670665,0.950980392156862,0.03921568627450979,0.009803921568627453,-1.5880364813431946,-0.6452630849990485,-3.5300330418098977
699625,"Crooks, Jimmy","STL",2026,,695,-1,-6,12,6.375473370858528,-0.3237137628282863,0.9395683453237409,0.05467625899280577,0.005755395683453238,-2.9701902091773773,-1.3759274996113058,-1.278408920352788
596142,"Sánchez, Gary","MIL",2026,,852,-2,-7,12,5.017591786503646,-0.3278125921829272,0.9753521126760563,0.018779342723004685,0.005868544600938969,-3.4229740542239266,-3.5789719955446344,0.019537836272207842
695600,"Jensen, Carter","KC",2026,,2113,-2,-9,28,18.806705258789517,-0.17403302870251758,0.9578797917652635,0.027922385234264085,0.01419782300047326,-2.815090526800622,0.09277502628665261,-6.470979240696518
681351,"O'Hoppe, Logan","LAA",2026,,2753,-2,-10,35,25.05661813672799,-0.14447340157314936,0.9553214674900108,0.03632401017072284,0.008354522339266259,-1.2667918960440125,-7.210936064319342,-1.4656539029086446
